number,position,driverId,constructorId,name,Q1,Q2,Q3,racesId,year
10,16,gasly,alphatauri,AlphaTauri,01:33.4,,,12,2022
10,13,gasly,toro_rosso,Toro Rosso,01:34.4,,,16,2018
10,13,gasly,toro_rosso,Toro Rosso,01:34.9,,,18,2018
10,20,gasly,toro_rosso,Toro Rosso,01:25.3,,,1,2018
10,19,gasly,alphatauri,AlphaTauri,01:19.5,,,13,2022
10,20,gasly,red_bull,Red Bull,,,,4,2019
10,17,gasly,toro_rosso,Toro Rosso,01:31.3,,,16,2017
10,17,gasly,toro_rosso,Toro Rosso,01:10.7,,,19,2017
10,17,gasly,toro_rosso,Toro Rosso,01:39.7,,,20,2017
10,17,gasly,toro_rosso,Toro Rosso,01:34.1,,,3,2018
10,17,gasly,toro_rosso,Toro Rosso,01:44.5,,,4,2018
10,17,gasly,toro_rosso,Toro Rosso,01:13.7,,,11,2018
10,17,gasly,toro_rosso,Toro Rosso,01:38.2,,,21,2018
10,17,gasly,red_bull,Red Bull,01:23.0,,,1,2019
10,17,gasly,alphatauri,AlphaTauri,01:20.7,,,4,2022
10,17,gasly,alphatauri,AlphaTauri,01:13.7,,,7,2022
10,17,gasly,alphatauri,AlphaTauri,01:31.3,,,18,2022
10,17,gasly,alphatauri,AlphaTauri,01:25.9,,,22,2022
10,16,gasly,toro_rosso,Toro Rosso,01:13.0,,,7,2018
10,16,gasly,toro_rosso,Toro Rosso,01:46.4,,,13,2019
10,16,gasly,alphatauri,AlphaTauri,01:17.1,,,9,2020
10,16,gasly,alphatauri,AlphaTauri,01:34.5,,,9,2022
10,10,gasly,toro_rosso,Toro Rosso,01:12.9,01:12.3,01:12.2,6,2018
10,15,gasly,toro_rosso,Toro Rosso,01:39.6,01:39.7,,15,2018
10,15,gasly,toro_rosso,Toro Rosso,01:20.5,01:21.1,,14,2019
10,15,gasly,alphatauri,AlphaTauri,02:05.6,01:58.6,,14,2020
10,10,gasly,alphatauri,AlphaTauri,01:15.8,01:15.5,,3,2020
10,14,gasly,toro_rosso,Toro Rosso,01:32.4,01:32.5,,8,2018
10,14,gasly,toro_rosso,Toro Rosso,01:28.4,01:28.3,,10,2018
10,14,gasly,alphatauri,AlphaTauri,01:20.7,01:20.9,,6,2022
10,14,gasly,alphatauri,AlphaTauri,01:20.3,01:19.7,,20,2022
10,13,gasly,red_bull,Red Bull,01:29.9,01:29.5,,2,2019
10,13,gasly,alphatauri,AlphaTauri,01:36.6,01:36.7,,19,2022
10,12,gasly,toro_rosso,Toro Rosso,01:18.5,01:18.5,,5,2018
10,12,gasly,toro_rosso,Toro Rosso,01:05.0,01:04.9,,9,2018
10,12,gasly,toro_rosso,Toro Rosso,01:39.1,01:38.7,,15,2019
10,12,gasly,toro_rosso,Toro Rosso,01:37.2,01:37.1,,21,2019
10,12,gasly,alphatauri,AlphaTauri,01:04.6,01:04.3,,1,2020
10,12,gasly,alphatauri,AlphaTauri,01:43.3,01:42.7,,7,2020
10,12,gasly,alphatauri,AlphaTauri,01:27.1,01:26.8,,11,2020
10,12,gasly,alphatauri,AlphaTauri,01:18.2,01:18.0,,4,2021
10,12,gasly,alphatauri,AlphaTauri,01:27.6,01:27.3,,10,2021
10,12,gasly,alphatauri,AlphaTauri,01:47.8,01:46.6,,15,2021
10,12,gasly,alphatauri,AlphaTauri,01:23.5,01:24.0,,22,2021
10,12,gasly,alphatauri,AlphaTauri,01:46.2,01:45.8,,14,2022
10,12,gasly,alphatauri,AlphaTauri,01:14.4,01:11.7,,21,2022
10,11,gasly,toro_rosso,Toro Rosso,01:44.2,01:43.8,,13,2018
10,11,gasly,toro_rosso,Toro Rosso,01:34.5,01:34.0,,16,2019
10,10,gasly,alphatauri,AlphaTauri,01:06.6,01:06.2,,11,2022
10,11,gasly,alphatauri,AlphaTauri,01:26.3,01:26.5,,4,2020
10,11,gasly,alphatauri,AlphaTauri,01:19.6,01:19.2,,3,2022
10,11,gasly,alphatauri,AlphaTauri,01:41.7,01:43.7,,10,2022
10,11,gasly,alphatauri,AlphaTauri,01:11.7,01:11.5,,15,2022
10,8,gasly,alphatauri,AlphaTauri,01:20.2,01:18.7,01:21.0,2,2020
10,8,gasly,alphatauri,AlphaTauri,01:29.0,01:29.0,01:28.4,15,2020
10,9,gasly,toro_rosso,Toro Rosso,01:21.8,01:21.7,01:21.4,14,2018
10,9,gasly,toro_rosso,Toro Rosso,01:29.4,01:28.8,01:28.8,17,2019
10,9,gasly,alphatauri,AlphaTauri,01:33.7,01:33.1,01:33.0,10,2020
10,9,gasly,alphatauri,AlphaTauri,01:17.2,01:17.4,01:17.8,12,2020
10,9,gasly,alphatauri,AlphaTauri,00:54.2,00:53.9,00:54.2,16,2020
10,9,gasly,alphatauri,AlphaTauri,01:19.5,01:19.1,01:19.5,3,2021
10,9,gasly,alphatauri,AlphaTauri,01:34.6,01:34.6,01:34.1,17,2021
10,9,gasly,alphatauri,AlphaTauri,01:29.9,01:29.4,01:29.3,2,2022
10,9,gasly,alphatauri,AlphaTauri,01:22.0,01:22.1,01:22.6,16,2022
10,15,gasly,toro_rosso,Toro Rosso,01:32.5,01:32.6,,15,2017
10,10,gasly,toro_rosso,Toro Rosso,01:09.0,01:08.6,01:09.0,20,2018
10,10,gasly,toro_rosso,Toro Rosso,01:17.1,01:16.7,01:16.6,18,2019
10,15,gasly,toro_rosso,Toro Rosso,01:16.8,,,19,2018
10,10,gasly,toro_rosso,Toro Rosso,01:33.6,01:33.7,01:33.6,19,2019
10,10,gasly,alphatauri,AlphaTauri,01:17.4,01:16.8,01:17.1,6,2020
10,10,gasly,alphatauri,AlphaTauri,01:20.1,01:19.9,01:20.2,8,2020
10,10,gasly,alphatauri,AlphaTauri,01:36.5,01:36.3,01:36.2,17,2020
10,10,gasly,alphatauri,AlphaTauri,01:32.1,01:31.6,01:32.3,1,2022
10,7,gasly,toro_rosso,Toro Rosso,01:30.1,01:29.8,01:30.1,17,2018
10,7,gasly,toro_rosso,Toro Rosso,01:08.9,01:08.8,01:08.8,20,2019
10,7,gasly,alphatauri,AlphaTauri,01:27.2,01:26.5,01:26.5,5,2020
10,7,gasly,alphatauri,AlphaTauri,01:30.8,01:30.1,01:29.7,5,2022
10,7,gasly,alphatauri,AlphaTauri,01:55.6,01:53.5,01:51.2,17,2022
10,6,gasly,toro_rosso,Toro Rosso,01:30.1,01:29.8,01:29.3,2,2018
10,6,gasly,toro_rosso,Toro Rosso,01:18.6,01:31.3,01:37.6,12,2018
10,6,gasly,alphatauri,AlphaTauri,01:11.6,01:11.2,01:10.9,5,2021
10,6,gasly,alphatauri,AlphaTauri,01:31.9,01:31.4,01:30.9,7,2021
10,6,gasly,alphatauri,AlphaTauri,01:04.8,01:04.4,01:04.2,8,2021
10,6,gasly,alphatauri,AlphaTauri,01:04.8,01:04.4,01:04.1,9,2021
10,6,gasly,alphatauri,AlphaTauri,02:00.4,01:56.4,02:01.2,12,2021
10,6,gasly,alphatauri,AlphaTauri,01:21.4,01:20.6,01:20.3,14,2021
10,6,gasly,alphatauri,AlphaTauri,01:28.4,01:28.3,01:28.1,21,2021
10,6,gasly,alphatauri,AlphaTauri,01:43.3,01:43.1,01:42.8,8,2022
10,5,gasly,alphatauri,AlphaTauri,01:30.8,01:30.5,01:29.8,1,2021
10,5,gasly,alphatauri,AlphaTauri,01:15.5,01:14.9,01:14.8,2,2021
10,5,gasly,alphatauri,AlphaTauri,01:16.9,01:16.4,01:16.5,11,2021
10,5,gasly,alphatauri,AlphaTauri,01:24.7,01:23.8,01:23.3,16,2021
10,5,gasly,alphatauri,AlphaTauri,01:16.9,01:17.0,01:16.5,18,2021
10,5,gasly,alphatauri,AlphaTauri,01:09.3,01:08.9,01:08.8,19,2021
10,4,gasly,alphatauri,AlphaTauri,01:15.2,01:14.7,01:14.5,13,2020
10,4,gasly,alphatauri,AlphaTauri,01:42.3,01:41.9,01:41.6,6,2021
10,4,gasly,alphatauri,AlphaTauri,01:10.3,01:09.5,01:09.5,13,2021
10,4,gasly,alphatauri,AlphaTauri,01:22.5,01:21.7,01:21.6,20,2021
10,6,gasly,red_bull,Red Bull,01:33.9,01:32.9,01:32.9,3,2019
10,6,gasly,red_bull,Red Bull,01:17.9,01:16.9,01:16.7,5,2019
10,5,gasly,red_bull,Red Bull,01:11.7,01:11.5,01:11.0,6,2019
10,5,gasly,red_bull,Red Bull,01:12.0,01:11.2,01:11.1,7,2019
10,9,gasly,red_bull,Red Bull,01:31.2,01:30.4,01:30.2,8,2019
10,9,gasly,red_bull,Red Bull,01:04.4,01:04.0,01:04.2,9,2019
10,5,gasly,red_bull,Red Bull,01:26.3,01:26.0,01:25.6,10,2019
10,4,gasly,red_bull,Red Bull,01:13.0,01:12.4,01:12.5,11,2019
10,6,gasly,red_bull,Red Bull,01:16.7,01:16.4,01:15.5,12,2019
99,15,giovinazzi,alfa,Alfa Romeo,01:12.0,01:12.2,,6,2019
99,18,giovinazzi,alfa,Alfa Romeo,01:18.7,,,5,2019
99,18,giovinazzi,alfa,Alfa Romeo,01:05.2,,,1,2020
99,18,giovinazzi,alfa,Alfa Romeo,01:44.0,,,7,2020
99,18,giovinazzi,alfa,Alfa Romeo,01:21.2,,,8,2020
99,18,giovinazzi,alfa,Alfa Romeo,01:51.0,,,15,2021
99,18,giovinazzi,alfa,Alfa Romeo,01:26.4,,,16,2021
99,18,giovinazzi,alfa,Alfa Romeo,01:23.3,,,20,2021
99,19,giovinazzi,alfa,Alfa Romeo,01:21.8,,,2,2020
99,19,giovinazzi,alfa,Alfa Romeo,01:16.5,,,3,2020
99,19,giovinazzi,alfa,Alfa Romeo,01:28.4,,,5,2020
99,20,giovinazzi,alfa,Alfa Romeo,01:18.7,,,6,2020
99,20,giovinazzi,alfa,Alfa Romeo,01:16.2,,,13,2020
99,20,giovinazzi,alfa,Alfa Romeo,,,,6,2021
99,17,giovinazzi,alfa,Alfa Romeo,01:38.1,,,21,2019
99,17,giovinazzi,alfa,Alfa Romeo,01:27.2,,,4,2020
99,17,giovinazzi,alfa,Alfa Romeo,01:17.2,,,9,2020
99,17,giovinazzi,alfa,Alfa Romeo,01:34.6,,,10,2020
99,17,giovinazzi,alfa,Alfa Romeo,01:18.3,,,12,2020
99,17,giovinazzi,alfa,Alfa Romeo,01:16.1,,,2,2021
36,16,giovinazzi,sauber,Sauber,01:26.4,,,1,2017
99,16,giovinazzi,alfa,Alfa Romeo,01:30.0,,,2,2019
99,16,giovinazzi,alfa,Alfa Romeo,01:34.2,,,19,2019
99,16,giovinazzi,alfa,Alfa Romeo,01:29.5,,,15,2020
99,16,giovinazzi,alfa,Alfa Romeo,02:02.3,,,12,2021
36,15,giovinazzi,sauber,Sauber,01:35.0,,,2,2017
99,15,giovinazzi,alfa,Alfa Romeo,01:45.6,,,13,2019
99,15,giovinazzi,alfa,Alfa Romeo,01:17.8,01:17.3,,18,2019
99,15,giovinazzi,alfa,Alfa Romeo,01:05.1,01:04.9,,8,2021
99,15,giovinazzi,alfa,Alfa Romeo,01:04.8,01:05.1,,9,2021
99,15,giovinazzi,alfa,Alfa Romeo,01:09.3,01:10.2,,19,2021
99,14,giovinazzi,alfa,Alfa Romeo,01:22.4,01:22.7,,1,2019
99,14,giovinazzi,alfa,Alfa Romeo,01:16.9,01:16.8,,12,2019
99,14,giovinazzi,alfa,Alfa Romeo,01:27.5,01:26.9,,11,2020
99,14,giovinazzi,alfa,Alfa Romeo,00:54.5,00:54.4,,16,2020
99,14,giovinazzi,alfa,Alfa Romeo,01:37.1,01:38.2,,17,2020
99,14,giovinazzi,alfa,Alfa Romeo,01:18.5,01:18.4,,4,2021
99,14,giovinazzi,alfa,Alfa Romeo,01:27.6,01:27.6,,10,2021
99,14,giovinazzi,alfa,Alfa Romeo,01:17.8,01:17.6,,11,2021
99,14,giovinazzi,alfa,Alfa Romeo,01:17.9,01:18.3,,18,2021
99,14,giovinazzi,alfa,Alfa Romeo,01:24.1,01:24.3,,22,2021
99,13,giovinazzi,alfa,Alfa Romeo,01:12.1,01:12.1,,7,2019
99,13,giovinazzi,alfa,Alfa Romeo,01:34.8,01:34.0,,16,2019
99,13,giovinazzi,alfa,Alfa Romeo,01:09.2,01:08.9,,20,2019
99,13,giovinazzi,alfa,Alfa Romeo,01:32.7,01:31.8,,7,2021
99,13,giovinazzi,alfa,Alfa Romeo,01:35.9,01:35.8,,17,2021
99,12,giovinazzi,alfa,Alfa Romeo,01:31.0,01:30.7,,1,2021
99,12,giovinazzi,alfa,Alfa Romeo,01:19.4,01:19.2,,3,2021
99,11,giovinazzi,alfa,Alfa Romeo,01:26.4,01:26.5,,10,2019
99,11,giovinazzi,alfa,Alfa Romeo,01:13.2,01:12.8,,11,2019
99,11,giovinazzi,alfa,Alfa Romeo,01:20.7,01:20.5,,14,2019
99,11,giovinazzi,alfa,Alfa Romeo,01:39.3,01:38.7,,15,2019
99,11,giovinazzi,alfa,Alfa Romeo,01:29.6,01:29.3,,17,2019
99,8,giovinazzi,alfa,Alfa Romeo,01:42.1,01:42.4,01:42.4,4,2019
99,8,giovinazzi,alfa,Alfa Romeo,01:04.4,01:04.2,01:04.2,9,2019
99,10,giovinazzi,alfa,Alfa Romeo,01:31.2,01:30.4,01:33.4,8,2019
99,10,giovinazzi,alfa,Alfa Romeo,02:07.3,01:53.4,01:57.2,14,2020
99,10,giovinazzi,alfa,Alfa Romeo,01:11.7,01:11.4,01:11.8,5,2021
99,10,giovinazzi,alfa,Alfa Romeo,01:21.2,01:20.7,01:20.8,14,2021
99,10,giovinazzi,alfa,Alfa Romeo,01:28.9,01:28.6,01:28.8,21,2021
99,7,giovinazzi,alfa,Alfa Romeo,01:10.1,01:10.0,01:09.6,13,2021
24,21,glock,marussia,Marussia,01:51.4,,,14,2012
24,19,glock,virgin,Virgin,01:59.7,,,1,2010
24,19,glock,virgin,Virgin,01:39.3,,,4,2010
24,19,glock,virgin,Virgin,01:24.1,,,12,2010
24,19,glock,virgin,Virgin,01:22.1,,,18,2010
24,19,glock,marussia,Marussia,01:40.1,,,19,2012
24,20,glock,virgin,Virgin,01:17.4,,,6,2010
24,20,glock,virgin,Virgin,01:34.8,,,10,2010
24,20,glock,virgin,Virgin,01:18.3,,,11,2010
24,20,glock,virgin,Virgin,01:40.7,,,17,2010
24,20,glock,virgin,Virgin,01:27.3,,,5,2011
24,20,glock,virgin,Virgin,01:36.2,,,9,2011
24,20,glock,virgin,Virgin,01:36.4,,,10,2011
24,20,glock,virgin,Virgin,02:09.6,,,12,2011
24,20,glock,virgin,Virgin,01:44.5,,,18,2011
24,20,glock,marussia,Marussia,01:17.9,,,6,2012
24,20,glock,marussia,Marussia,01:27.0,,,13,2012
24,20,glock,marussia,Marussia,01:35.2,,,15,2012
24,21,glock,virgin,Virgin,01:29.6,,,2,2010
24,21,glock,virgin,Virgin,01:25.5,,,5,2010
24,21,glock,virgin,Virgin,01:30.7,,,7,2010
24,21,glock,virgin,Virgin,01:18.9,,,8,2010
24,21,glock,virgin,Virgin,01:25.9,,,14,2010
24,21,glock,virgin,Virgin,01:44.1,,,19,2010
24,21,glock,virgin,Virgin,01:29.9,,,1,2011
24,21,glock,virgin,Virgin,01:40.6,,,2,2011
24,21,glock,virgin,Virgin,01:17.9,,,6,2011
24,21,glock,virgin,Virgin,01:42.6,,,8,2011
24,21,glock,virgin,Virgin,01:26.3,,,11,2011
24,21,glock,virgin,Virgin,01:27.6,,,13,2011
24,21,glock,virgin,Virgin,01:52.2,,,14,2011
24,21,glock,virgin,Virgin,01:36.5,,,15,2011
24,21,glock,virgin,Virgin,01:42.1,,,16,2011
24,21,glock,marussia,Marussia,01:30.9,,,1,2012
24,21,glock,marussia,Marussia,01:40.9,,,2,2012
24,21,glock,marussia,Marussia,01:39.3,,,3,2012
24,21,glock,marussia,Marussia,01:51.6,,,9,2012
24,21,glock,marussia,Marussia,01:52.3,,,12,2012
24,18,glock,virgin,Virgin,01:50.3,,,15,2010
24,21,glock,marussia,Marussia,01:29.6,,,17,2012
24,21,glock,marussia,Marussia,01:17.5,,,20,2012
24,22,glock,virgin,Virgin,01:42.1,,,9,2010
24,22,glock,virgin,Virgin,01:36.3,,,16,2010
24,22,glock,virgin,Virgin,01:39.7,,,3,2011
24,22,glock,virgin,Virgin,01:30.8,,,4,2011
24,22,glock,virgin,Virgin,01:18.5,,,7,2011
24,22,glock,marussia,Marussia,01:27.0,,,5,2012
24,22,glock,marussia,Marussia,01:17.9,,,7,2012
24,22,glock,marussia,Marussia,01:19.3,,,10,2012
24,22,glock,marussia,Marussia,01:25.5,,,11,2012
24,22,glock,marussia,Marussia,01:41.4,,,16,2012
24,22,glock,marussia,Marussia,01:45.4,,,18,2012
24,24,glock,virgin,Virgin,01:34.0,,,17,2011
24,24,glock,virgin,Virgin,01:17.1,,,19,2011
24,23,glock,marussia,Marussia,01:37.9,,,4,2012
24,17,glock,virgin,Virgin,02:01.3,01:52.0,,13,2010
24,16,glock,virgin,Virgin,01:52.4,01:52.5,,3,2010
25,22,grassi,virgin,Virgin,01:25.1,,,12,2010
25,21,grassi,virgin,Virgin,01:17.9,,,6,2010
25,21,grassi,virgin,Virgin,01:42.1,,,9,2010
25,21,grassi,virgin,Virgin,01:36.3,,,16,2010
25,22,grassi,virgin,Virgin,02:00.6,,,1,2010
25,22,grassi,virgin,Virgin,01:30.2,,,2,2010
25,22,grassi,virgin,Virgin,01:39.8,,,4,2010
25,22,grassi,virgin,Virgin,01:25.6,,,5,2010
25,22,grassi,virgin,Virgin,01:35.2,,,10,2010
25,20,grassi,virgin,Virgin,01:51.1,,,15,2010
25,22,grassi,virgin,Virgin,01:26.0,,,14,2010
25,22,grassi,virgin,Virgin,01:42.3,,,17,2010
25,22,grassi,virgin,Virgin,01:22.8,,,18,2010
25,22,grassi,virgin,Virgin,01:44.5,,,19,2010
25,24,grassi,virgin,Virgin,02:00.0,,,3,2010
25,23,grassi,virgin,Virgin,01:32.0,,,7,2010
25,23,grassi,virgin,Virgin,01:19.7,,,8,2010
25,24,grassi,virgin,Virgin,,,,11,2010
25,23,grassi,virgin,Virgin,02:18.8,,,13,2010
8,18,grosjean,haas,Haas F1 Team,01:16.4,,,3,2020
10,18,grosjean,lotus_f1,Lotus F1,01:17.0,,,20,2012
8,18,grosjean,lotus_f1,Lotus F1,01:27.6,,,13,2014
8,18,grosjean,lotus_f1,Lotus F1,01:36.0,,,15,2014
8,18,grosjean,lotus_f1,Lotus F1,01:39.7,,,17,2014
8,18,grosjean,haas,Haas F1 Team,01:18.6,,,18,2019
8,18,grosjean,haas,Haas F1 Team,01:18.4,,,12,2020
8,19,grosjean,lotus_f1,Lotus F1,01:25.7,,,7,2013
8,19,grosjean,haas,Haas F1 Team,01:28.3,,,1,2016
8,19,grosjean,haas,Haas F1 Team,01:19.5,,,18,2017
8,19,grosjean,haas,Haas F1 Team,01:27.6,,,4,2020
8,19,grosjean,haas,Haas F1 Team,02:12.9,,,14,2020
8,19,grosjean,haas,Haas F1 Team,01:30.1,,,15,2020
8,20,grosjean,haas,Haas F1 Team,01:37.6,,,4,2017
8,20,grosjean,haas,Haas F1 Team,01:43.4,,,13,2017
8,20,grosjean,haas,Haas F1 Team,,,,4,2018
8,20,grosjean,haas,Haas F1 Team,,,,7,2018
8,20,grosjean,haas,Haas F1 Team,,,,2,2020
8,17,grosjean,lotus_f1,Lotus F1,01:26.6,,,16,2013
8,17,grosjean,haas,Haas F1 Team,01:38.3,,,18,2016
8,17,grosjean,haas,Haas F1 Team,01:35.2,,,2,2017
8,17,grosjean,haas,Haas F1 Team,01:44.5,,,8,2017
8,17,grosjean,haas,Haas F1 Team,01:31.6,,,8,2019
8,17,grosjean,haas,Haas F1 Team,01:40.3,,,15,2019
8,17,grosjean,haas,Haas F1 Team,01:18.1,,,6,2020
8,17,grosjean,haas,Haas F1 Team,01:43.8,,,7,2020
8,16,grosjean,haas,Haas F1 Team,01:33.3,,,15,2017
8,16,grosjean,haas,Haas F1 Team,01:30.8,,,16,2017
8,16,grosjean,haas,Haas F1 Team,01:39.5,,,20,2017
8,16,grosjean,haas,Haas F1 Team,01:30.5,,,2,2018
8,16,grosjean,haas,Haas F1 Team,01:16.9,,,19,2018
8,16,grosjean,haas,Haas F1 Team,01:20.8,,,14,2019
8,16,grosjean,haas,Haas F1 Team,01:38.1,,,21,2019
8,16,grosjean,haas,Haas F1 Team,01:21.1,,,8,2020
8,16,grosjean,haas,Haas F1 Team,01:34.6,,,10,2020
8,16,grosjean,haas,Haas F1 Team,01:27.6,,,11,2020
8,16,grosjean,haas,Haas F1 Team,01:15.9,,,13,2020
8,21,grosjean,lotus_f1,Lotus F1,01:37.0,,,1,2014
8,21,grosjean,haas,Haas F1 Team,01:21.9,,,19,2016
8,15,grosjean,lotus_f1,Lotus F1,01:12.0,,,18,2014
8,14,grosjean,lotus_f1,Lotus F1,01:42.8,,,19,2014
8,15,grosjean,lotus_f1,Lotus F1,01:42.6,,,19,2015
8,15,grosjean,haas,Haas F1 Team,01:43.4,,,4,2019
8,15,grosjean,haas,Haas F1 Team,01:12.1,,,7,2019
10,10,grosjean,lotus_f1,Lotus F1,01:36.3,01:35.9,,3,2012
10,10,grosjean,lotus_f1,Lotus F1,01:47.0,01:56.4,,9,2012
8,10,grosjean,lotus_f1,Lotus F1,01:11.8,01:09.9,,8,2015
8,9,grosjean,haas,Haas F1 Team,01:32.0,01:31.8,,2,2016
8,10,grosjean,haas,Haas F1 Team,01:32.1,01:31.5,,8,2018
8,10,grosjean,haas,Haas F1 Team,01:33.8,01:33.2,,3,2019
8,16,grosjean,lotus_f1,Lotus F1,02:00.2,02:02.9,,2,2014
8,16,grosjean,lotus_f1,Lotus F1,01:36.7,01:35.9,,3,2014
8,16,grosjean,lotus_f1,Lotus F1,01:10.5,01:10.6,,8,2014
8,16,grosjean,lotus_f1,Lotus F1,01:47.9,01:47.8,,14,2014
8,16,grosjean,lotus_f1,Lotus F1,01:42.5,01:41.4,,16,2014
10,15,grosjean,lotus_f1,Lotus F1,01:16.7,01:40.6,,10,2012
8,15,grosjean,lotus_f1,Lotus F1,01:18.9,01:19.0,,10,2014
8,15,grosjean,lotus_f1,Lotus F1,01:26.1,01:25.3,,11,2014
8,15,grosjean,lotus_f1,Lotus F1,02:10.9,02:11.1,,12,2014
8,15,grosjean,lotus_f1,Lotus F1,01:13.1,01:13.9,,18,2015
8,15,grosjean,haas,Haas F1 Team,01:38.4,01:38.1,,4,2016
8,15,grosjean,haas,Haas F1 Team,01:15.5,01:15.6,,6,2016
8,15,grosjean,haas,Haas F1 Team,01:15.4,01:14.8,,7,2016
8,15,grosjean,haas,Haas F1 Team,01:16.3,01:16.1,,12,2016
8,15,grosjean,haas,Haas F1 Team,01:45.6,01:45.7,,15,2016
8,15,grosjean,haas,Haas F1 Team,01:19.1,01:18.8,,11,2017
8,15,grosjean,haas,Haas F1 Team,01:43.6,01:43.9,,14,2017
8,15,grosjean,haas,Haas F1 Team,01:12.9,01:12.7,,6,2018
8,15,grosjean,haas,Haas F1 Team,01:34.2,01:34.2,,19,2019
8,15,grosjean,haas,Haas F1 Team,01:05.1,01:04.7,,1,2020
8,15,grosjean,haas,Haas F1 Team,01:17.1,01:17.3,,9,2020
8,14,grosjean,lotus_f1,Lotus F1,01:18.3,01:18.2,,6,2014
8,14,grosjean,lotus_f1,Lotus F1,01:17.7,01:16.7,,7,2014
8,14,grosjean,haas,Haas F1 Team,01:38.4,01:39.8,,3,2016
8,14,grosjean,haas,Haas F1 Team,01:24.7,01:24.5,,5,2016
8,14,grosjean,haas,Haas F1 Team,01:41.5,01:41.6,,21,2016
8,14,grosjean,haas,Haas F1 Team,01:21.8,01:21.5,,5,2017
8,14,grosjean,haas,Haas F1 Team,01:13.8,01:13.8,,7,2017
8,14,grosjean,haas,Haas F1 Team,01:36.8,01:35.9,,17,2017
8,14,grosjean,haas,Haas F1 Team,01:26.3,01:26.8,,10,2019
8,14,grosjean,haas,Haas F1 Team,01:27.5,01:27.3,,5,2020
8,13,grosjean,lotus_f1,Lotus F1,01:23.7,01:18.6,,6,2013
8,13,grosjean,lotus_f1,Lotus F1,01:24.7,01:24.8,,12,2013
8,13,grosjean,lotus_f1,Lotus F1,02:00.2,02:00.6,,16,2015
8,13,grosjean,haas,Haas F1 Team,01:07.7,01:07.9,,9,2016
8,13,grosjean,haas,Haas F1 Team,01:32.3,01:32.0,,10,2016
8,13,grosjean,haas,Haas F1 Team,01:11.8,01:12.0,,6,2019
8,12,grosjean,lotus_f1,Lotus F1,01:34.6,01:34.4,,9,2015
8,12,grosjean,lotus_f1,Lotus F1,01:21.6,01:21.0,,17,2015
8,12,grosjean,haas,Haas F1 Team,01:23.4,01:23.1,,14,2016
8,12,grosjean,haas,Haas F1 Team,01:35.4,01:35.0,,16,2016
8,12,grosjean,haas,Haas F1 Team,01:45.7,01:45.1,,12,2017
8,12,grosjean,haas,Haas F1 Team,01:10.1,01:09.9,,19,2017
10,11,grosjean,lotus_f1,Lotus F1,01:26.9,01:26.1,,17,2012
8,11,grosjean,lotus_f1,Lotus F1,01:37.4,01:37.6,,2,2013
8,11,grosjean,lotus_f1,Lotus F1,01:33.5,01:33.8,,4,2013
8,11,grosjean,lotus_f1,Lotus F1,01:43.1,01:38.5,,9,2014
8,11,grosjean,lotus_f1,Lotus F1,01:27.4,01:27.4,,5,2015
8,11,grosjean,lotus_f1,Lotus F1,01:17.8,01:17.0,,6,2015
8,11,grosjean,haas,Haas F1 Team,01:45.5,01:44.8,,8,2016
8,11,grosjean,haas,Haas F1 Team,01:35.9,01:24.9,,11,2016
8,11,grosjean,haas,Haas F1 Team,01:48.8,01:48.3,,13,2016
8,11,grosjean,haas,Haas F1 Team,01:04.6,01:04.5,,9,2019
8,11,grosjean,haas,Haas F1 Team,01:45.7,01:44.8,,13,2019
10,8,grosjean,lotus_f1,Lotus F1,01:47.7,01:47.5,01:47.8,14,2012
8,8,grosjean,lotus_f1,Lotus F1,01:44.3,01:37.6,01:29.0,1,2013
8,8,grosjean,lotus_f1,Lotus F1,01:31.5,01:31.5,01:31.0,8,2013
8,8,grosjean,lotus_f1,Lotus F1,01:40.3,01:41.2,01:53.0,2,2015
8,8,grosjean,lotus_f1,Lotus F1,01:38.2,01:38.1,01:37.9,3,2015
8,8,grosjean,lotus_f1,Lotus F1,01:25.1,01:24.4,01:25.1,12,2015
8,8,grosjean,lotus_f1,Lotus F1,01:34.4,01:34.3,01:34.0,14,2015
8,8,grosjean,lotus_f1,Lotus F1,01:39.1,01:38.8,01:38.8,15,2015
8,8,grosjean,haas,Haas F1 Team,01:32.5,01:32.2,01:32.0,17,2016
8,8,grosjean,haas,Haas F1 Team,01:13.8,01:13.2,01:13.3,6,2017
8,8,grosjean,haas,Haas F1 Team,01:28.1,01:27.5,01:27.5,10,2018
8,8,grosjean,haas,Haas F1 Team,01:38.7,01:38.4,01:38.3,15,2018
8,8,grosjean,haas,Haas F1 Team,01:34.9,01:34.4,01:34.3,18,2018
8,8,grosjean,haas,Haas F1 Team,01:29.7,01:29.2,01:29.0,2,2019
8,8,grosjean,haas,Haas F1 Team,01:09.2,01:08.7,01:08.9,20,2019
10,9,grosjean,lotus_f1,Lotus F1,01:50.1,01:48.7,01:48.5,12,2012
8,9,grosjean,lotus_f1,Lotus F1,01:29.5,01:28.6,01:28.6,1,2015
8,9,grosjean,haas,Haas F1 Team,01:31.7,01:30.9,01:30.8,3,2017
8,9,grosjean,haas,Haas F1 Team,01:34.0,01:33.5,01:33.7,16,2018
8,9,grosjean,haas,Haas F1 Team,01:08.7,01:08.2,01:08.5,20,2018
8,9,grosjean,haas,Haas F1 Team,01:17.0,01:16.3,01:16.0,12,2019
